yyyy/mm/dd	hh:mm	G(0)	G(41)	D(0)	B	Wvel	Wdir	Tamb	GiNuk	-	VMIso	GMBP	GMIso	GiEsti	TcEsti	GIzFr	GIzPos	-	-	-	-
2019/04/03	08:05	5.92	4.96	5.98	0.00	0.00	-0.38	-37.50	6.58	-	0.00	0.00	0.67	1.02	-	3.47	1.80	-	-	-	-
2019/04/03	08:06	6.57	5.60	6.56	0.00	0.00	-0.41	-37.50	7.10	-	0.00	0.00	1.26	0.00	-	0.00	2.26	-	-	-	-
2019/04/03	08:07	7.20	6.32	7.36	0.00	0.00	0.07	-37.50	7.62	-	0.00	6.94	1.38	8.58	-	3.85	0.02	-	-	-	-
2019/04/03	08:08	7.92	6.97	8.07	0.00	0.00	-0.11	-37.50	8.12	-	0.00	0.00	0.00	0.00	-	0.00	3.75	-	-	-	-
2019/04/03	08:09	8.60	7.58	8.71	0.00	0.00	-0.30	-37.50	8.62	-	0.00	1.21	0.34	1.10	-	0.75	1.87	-	-	-	-
2019/04/03	08:10	9.32	8.08	9.42	0.00	0.00	0.08	-37.50	9.12	-	0.00	9.11	2.73	6.72	-	0.00	1.65	-	-	-	-
2019/04/03	08:11	10.13	8.77	10.26	0.00	0.00	0.10	-37.50	9.62	-	0.00	0.00	0.00	0.00	-	0.00	0.00	-	-	-	-
2019/04/03	08:12	10.82	9.31	10.95	0.00	0.00	-0.31	-37.50	10.11	-	0.00	0.07	0.00	0.00	-	0.00	1.57	-	-	-	-
2019/04/03	08:13	11.55	9.92	11.55	0.00	0.00	0.17	-37.50	10.62	-	0.00	0.00	0.54	0.00	-	0.00	0.00	-	-	-	-
2019/04/03	08:14	12.27	10.60	12.23	0.00	0.00	0.22	-37.50	11.12	-	0.00	7.50	0.00	6.74	-	0.32	0.00	-	-	-	-
2019/04/03	08:15	13.07	11.14	13.03	0.00	0.00	0.43	-37.50	11.65	-	0.00	5.40	0.00	1.77	-	0.00	1.74	-	-	-	-
2019/04/03	08:16	13.91	11.78	13.74	0.00	0.00	0.58	-37.50	12.17	-	0.00	0.00	0.00	2.69	-	0.89	0.00	-	-	-	-
2019/04/03	08:17	14.74	12.40	14.52	0.00	0.00	0.49	-37.50	12.67	-	0.00	7.26	1.57	16.41	-	1.26	0.00	-	-	-	-
2019/04/03	08:18	15.77	13.14	15.49	0.00	0.00	0.42	-37.50	13.18	-	0.00	4.41	0.00	0.00	-	0.21	1.65	-	-	-	-
2019/04/03	08:19	16.81	13.94	16.47	0.00	0.00	0.48	-37.50	13.63	-	0.00	1.77	0.00	1.84	-	0.00	1.24	-	-	-	-
2019/04/03	08:20	17.65	14.58	17.29	0.00	0.00	0.31	-37.50	14.06	-	0.00	3.79	0.00	0.00	-	0.00	0.00	-	-	-	-
2019/04/03	08:21	18.31	15.09	17.84	0.00	0.00	-0.14	-37.50	14.50	-	0.00	0.00	0.43	7.25	-	1.80	2.48	-	-	-	-
2019/04/03	08:22	19.10	15.87	18.64	0.00	0.00	-0.02	-37.50	15.01	-	0.00	3.42	0.00	2.37	-	0.00	3.76	-	-	-	-
2019/04/03	08:23	20.08	16.87	19.50	0.00	0.00	-0.12	-37.50	15.56	-	0.00	0.00	0.00	0.00	-	2.41	0.00	-	-	-	-
2019/04/03	08:24	21.13	17.67	20.37	0.00	0.00	-0.28	-37.50	16.13	-	0.00	3.56	0.10	4.72	-	4.94	2.01	-	-	-	-
2019/04/03	08:25	22.21	18.61	21.39	0.00	0.00	0.22	-37.50	16.71	-	0.00	0.00	0.00	0.90	-	0.00	3.86	-	-	-	-
2019/04/03	08:26	23.09	19.57	22.16	0.00	0.00	-0.21	-37.50	17.23	-	0.00	2.42	0.00	0.00	-	0.00	2.29	-	-	-	-
2019/04/03	08:27	23.60	20.30	22.74	0.00	0.00	0.23	-37.50	17.70	-	0.00	5.01	2.23	8.56	-	0.00	0.38	-	-	-	-
2019/04/03	08:28	24.48	21.07	23.43	0.00	0.00	-0.23	-37.50	18.20	-	0.00	0.00	0.00	0.00	-	1.61	0.00	-	-	-	-
2019/04/03	08:29	25.20	21.83	24.20	0.00	0.00	0.17	-37.50	18.74	-	0.00	0.61	0.00	0.00	-	3.67	1.22	-	-	-	-
2019/04/03	08:30	26.33	22.62	25.02	0.00	0.00	-0.24	-37.50	19.31	-	0.00	1.41	0.00	0.00	-	0.00	0.14	-	-	-	-
2019/04/03	08:31	27.33	23.41	26.06	0.00	0.00	-0.31	-37.50	19.90	-	0.00	2.13	0.56	0.59	-	2.70	4.23	-	-	-	-
2019/04/03	08:32	28.39	24.25	26.99	0.00	0.00	-0.19	-37.50	20.50	-	0.00	0.00	0.56	0.00	-	0.00	2.94	-	-	-	-
2019/04/03	08:33	29.28	25.13	27.97	0.00	0.00	0.28	-37.50	21.08	-	0.00	0.00	0.00	0.00	-	0.44	0.00	-	-	-	-
2019/04/03	08:34	30.07	25.76	28.70	0.00	0.00	0.41	-37.50	21.54	-	0.00	7.42	0.00	6.46	-	2.39	0.00	-	-	-	-
2019/04/03	08:35	30.62	26.33	29.48	0.00	0.00	0.03	-37.50	21.96	-	0.00	0.00	0.00	2.43	-	0.00	3.03	-	-	-	-
2019/04/03	08:36	31.24	26.87	29.92	0.00	0.00	0.16	-37.50	22.36	-	0.00	0.00	1.31	4.75	-	0.00	1.83	-	-	-	-
2019/04/03	08:37	31.77	27.27	30.45	0.00	0.00	-0.20	-37.50	22.79	-	0.00	7.04	0.00	8.32	-	0.00	0.00	-	-	-	-
2019/04/03	08:38	32.25	27.83	31.07	0.00	0.00	-0.10	-37.50	23.21	-	0.00	0.00	0.00	0.00	-	0.79	0.00	-	-	-	-
2019/04/03	08:39	32.67	28.24	31.49	0.00	0.00	0.29	-37.50	23.64	-	0.00	6.77	0.00	0.85	-	0.00	2.51	-	-	-	-
2019/04/03	08:40	33.34	28.76	32.20	0.00	0.00	0.41	-37.50	24.07	-	0.00	1.70	0.00	0.00	-	0.00	0.00	-	-	-	-
2019/04/03	08:41	34.10	29.46	32.76	0.00	0.00	-0.22	-37.50	24.48	-	0.00	1.13	0.00	1.08	-	2.11	0.00	-	-	-	-
2019/04/03	08:42	34.60	29.99	33.33	0.00	0.00	-0.12	-37.50	24.90	-	0.00	0.00	0.38	3.07	-	2.27	1.50	-	-	-	-
2019/04/03	08:43	35.38	30.70	33.91	0.00	0.00	0.38	-37.50	25.32	-	0.00	0.00	0.30	1.39	-	0.00	2.35	-	-	-	-
2019/04/03	08:44	36.20	31.64	34.91	0.00	0.00	-0.15	-37.50	25.70	-	0.00	4.91	0.00	10.46	-	4.58	0.00	-	-	-	-
2019/04/03	08:45	37.01	32.26	35.42	0.00	0.00	0.38	-37.50	26.07	-	0.00	3.60	0.00	2.51	-	0.00	5.02	-	-	-	-
2019/04/03	08:46	37.59	32.74	36.15	0.00	0.00	-0.16	-37.50	26.46	-	0.00	2.12	0.00	0.00	-	2.33	0.00	-	-	-	-
2019/04/03	08:47	38.09	33.12	36.59	0.00	0.00	0.32	-37.50	26.84	-	0.00	5.10	0.84	3.73	-	0.00	0.26	-	-	-	-
2019/04/03	08:48	38.72	33.55	37.30	0.00	0.00	-0.22	-37.50	27.25	-	0.00	0.56	0.00	1.25	-	2.27	0.00	-	-	-	-
2019/04/03	08:49	39.36	34.25	37.88	0.00	0.00	0.15	-37.50	27.66	-	0.00	5.96	0.00	5.55	-	2.43	3.24	-	-	-	-
2019/04/03	08:50	40.15	34.87	38.74	0.00	0.00	0.34	-37.50	28.12	-	0.00	0.00	0.00	0.00	-	1.08	0.00	-	-	-	-
2019/04/03	08:51	41.03	35.52	39.30	0.00	0.00	0.37	-37.50	28.57	-	0.00	7.34	0.00	5.23	-	4.74	0.00	-	-	-	-
2019/04/03	08:52	41.62	36.10	40.03	0.00	0.00	0.19	-37.50	29.01	-	0.00	1.24	0.00	3.32	-	0.86	3.32	-	-	-	-
2019/04/03	08:53	42.29	36.66	40.85	0.00	0.00	0.02	-37.50	29.44	-	0.00	0.00	0.00	0.00	-	0.74	2.11	-	-	-	-
2019/04/03	08:54	42.92	37.17	41.49	0.00	0.00	-0.17	-37.50	29.87	-	0.00	0.00	2.16	8.49	-	0.00	0.00	-	-	-	-
2019/04/03	08:55	43.71	37.66	42.29	0.00	0.00	0.34	-37.50	30.31	-	0.00	3.71	0.00	0.00	-	0.00	0.05	-	-	-	-
2019/04/03	08:56	44.64	38.20	42.97	0.00	0.00	0.29	-37.50	30.73	-	0.00	3.20	0.26	4.93	-	0.84	4.39	-	-	-	-
2019/04/03	08:57	45.75	38.85	44.06	0.00	0.00	0.21	-37.50	31.15	-	0.00	0.00	0.00	0.00	-	0.00	0.70	-	-	-	-
2019/04/03	08:58	47.02	39.58	44.95	0.00	0.00	0.35	-37.50	31.55	-	0.00	9.80	0.00	8.81	-	3.49	0.00	-	-	-	-
2019/04/03	08:59	47.96	40.29	46.01	0.00	0.00	0.02	-37.50	31.97	-	0.00	0.00	0.00	2.73	-	3.31	2.56	-	-	-	-
2019/04/03	09:00	48.73	41.11	46.81	0.00	0.00	-0.13	-37.50	32.41	-	0.00	0.00	0.00	1.05	-	0.88	1.17	-	-	-	-
2019/04/03	09:01	49.38	41.73	47.56	0.00	0.00	0.03	-37.50	32.86	-	0.00	7.38	0.00	4.47	-	0.00	2.36	-	-	-	-
2019/04/03	09:02	50.18	42.28	48.32	0.00	0.00	0.13	-37.50	33.31	-	0.00	2.33	0.80	0.79	-	1.73	3.93	-	-	-	-
2019/04/03	09:03	51.13	43.02	49.29	0.00	0.00	0.00	-37.50	33.81	-	0.00	2.17	0.46	10.25	-	0.00	0.37	-	-	-	-
2019/04/03	09:04	52.00	43.89	50.40	0.00	0.00	0.40	-37.50	34.33	-	0.00	3.02	0.00	0.00	-	0.00	1.06	-	-	-	-
2019/04/03	09:05	53.12	44.64	51.31	0.00	0.00	0.06	-37.50	34.86	-	0.00	3.03	0.00	0.00	-	2.69	2.02	-	-	-	-
2019/04/03	09:06	53.89	45.42	52.08	0.00	0.00	-0.32	-37.50	35.39	-	0.00	0.00	0.63	0.00	-	0.00	2.82	-	-	-	-
2019/04/03	09:07	54.86	45.94	52.90	0.00	0.00	0.03	-37.50	35.91	-	0.00	3.22	0.00	0.71	-	4.01	0.00	-	-	-	-
2019/04/03	09:08	55.66	46.41	53.55	0.00	0.00	0.00	-37.50	36.42	-	0.00	2.88	0.00	0.99	-	0.91	6.00	-	-	-	-
2019/04/03	09:09	56.20	46.76	54.23	0.00	0.00	-0.39	-37.50	36.92	-	0.00	0.00	0.19	0.00	-	2.42	0.44	-	-	-	-
2019/04/03	09:10	56.62	47.25	54.74	0.00	0.00	-0.40	-37.50	37.41	-	0.00	7.07	1.75	4.03	-	3.12	3.08	-	-	-	-
2019/04/03	09:11	57.30	47.76	55.41	0.00	0.00	0.18	-37.50	37.90	-	0.00	2.89	0.93	2.92	-	0.00	5.60	-	-	-	-
2019/04/03	09:12	58.00	48.42	56.16	0.00	0.00	0.37	-37.50	38.39	-	0.00	5.43	0.00	0.00	-	0.00	1.37	-	-	-	-
2019/04/03	09:13	58.83	49.02	57.00	0.01	0.00	-0.13	-37.50	38.84	-	0.00	7.54	0.00	1.73	-	0.00	0.00	-	-	-	-
2019/04/03	09:14	59.48	49.55	57.76	0.10	0.00	-0.14	-37.50	39.26	-	0.00	1.42	0.64	1.20	-	0.00	1.07	-	-	-	-
2019/04/03	09:15	60.29	50.39	58.36	0.17	0.00	-0.01	-37.50	39.68	-	0.00	5.37	0.45	4.30	-	0.00	4.11	-	-	-	-
2019/04/03	09:16	61.11	50.97	59.42	0.30	0.00	0.41	-37.50	40.10	-	0.00	0.00	0.00	0.00	-	0.00	0.00	-	-	-	-
2019/04/03	09:17	61.94	51.64	60.08	0.34	0.00	0.47	-37.50	40.45	-	0.00	4.85	0.00	16.24	-	4.24	0.00	-	-	-	-
2019/04/03	09:18	63.07	52.42	60.95	0.41	0.00	-0.06	-37.50	40.90	-	0.00	4.17	0.00	2.03	-	0.00	5.33	-	-	-	-
2019/04/03	09:19	64.27	53.09	62.04	0.55	0.00	-0.09	-37.50	41.31	-	0.00	0.00	0.00	0.00	-	0.00	0.00	-	-	-	-
2019/04/03	09:20	76.62	53.77	62.61	0.88	0.00	0.24	-37.50	41.75	-	0.00	7.94	1.89	12.80	-	0.00	1.49	-	-	-	-
2019/04/03	09:21	147.83	54.80	63.19	20.28	0.00	0.27	-37.50	42.13	-	0.00	0.00	0.00	0.00	-	0.43	1.65	-	-	-	-
2019/04/03	09:22	181.96	55.27	63.21	241.30	0.00	0.24	-37.50	42.43	-	0.00	2.88	0.00	9.82	-	0.75	0.00	-	-	-	-
2019/04/03	09:23	191.46	55.78	63.12	463.78	0.00	-0.12	-37.50	42.74	-	0.00	4.55	0.00	0.00	-	0.00	2.51	-	-	-	-
2019/04/03	09:24	191.40	56.41	63.59	487.86	0.00	-0.31	-37.50	43.05	-	0.00	0.04	0.00	7.99	-	5.04	0.00	-	-	-	-
2019/04/03	09:25	199.23	57.54	64.94	503.36	0.00	0.13	-37.50	43.78	-	0.00	4.00	0.00	2.63	-	0.00	4.63	-	-	-	-
2019/04/03	09:26	214.59	58.55	65.98	552.16	0.00	0.13	-37.50	45.20	-	0.00	0.00	0.00	0.00	-	1.40	0.00	-	-	-	-
2019/04/03	09:27	218.13	59.18	66.31	558.92	0.00	0.42	-37.50	75.61	-	0.00	8.23	1.76	12.81	-	4.10	1.63	-	-	-	-
2019/04/03	09:28	221.78	59.91	67.07	563.95	0.00	-0.11	-37.50	131.47	-	0.00	0.53	0.00	0.00	-	0.00	3.41	-	-	-	-
2019/04/03	09:29	225.70	89.07	67.91	567.10	0.00	0.18	-37.50	161.87	-	0.00	3.76	1.28	2.85	-	0.00	2.02	-	-	-	-
2019/04/03	09:30	229.84	167.63	68.86	569.97	0.00	-0.13	-37.50	166.32	-	0.00	6.26	0.00	8.81	-	6.76	0.00	-	-	-	-
2019/04/03	09:31	233.52	222.91	70.10	568.96	0.00	-0.20	-37.50	169.85	-	0.00	3.20	0.00	0.00	-	0.00	8.39	-	-	-	-
2019/04/03	09:32	238.46	228.32	71.63	563.37	0.00	0.29	-37.50	174.42	-	0.00	0.00	0.27	1.26	-	2.19	0.00	-	-	-	-
2019/04/03	09:33	239.39	232.50	72.87	574.12	0.00	-0.14	-37.50	175.03	-	0.00	8.29	0.00	8.49	-	0.00	1.49	-	-	-	-
2019/04/03	09:34	242.56	235.86	74.34	583.30	0.00	-0.26	-37.50	179.01	-	0.00	0.00	0.00	0.00	-	0.11	0.00	-	-	-	-
2019/04/03	09:35	249.56	234.11	75.78	581.29	0.00	0.40	-37.50	185.32	-	0.00	6.62	0.33	4.09	-	0.03	4.13	-	-	-	-
2019/04/03	09:36	255.12	242.62	77.44	589.08	0.00	0.11	-37.50	190.12	-	0.00	0.00	0.00	0.00	-	0.00	1.00	-	-	-	-
2019/04/03	09:37	259.67	248.74	78.72	593.10	0.00	-0.22	-37.50	194.00	-	0.00	0.66	0.07	10.66	-	4.47	0.00	-	-	-	-
2019/04/03	09:38	263.88	253.10	79.83	577.16	0.00	-0.25	-37.50	198.25	-	0.00	2.17	0.00	6.51	-	1.65	3.64	-	-	-	-
2019/04/03	09:39	268.02	257.31	80.81	580.19	0.00	0.36	-37.50	197.48	-	0.00	0.00	0.83	3.80	-	0.00	2.90	-	-	-	-
2019/04/03	09:40	268.46	260.12	81.74	602.78	0.00	0.03	-37.50	202.79	-	0.00	4.83	0.00	6.95	-	2.15	0.00	-	-	-	-
2019/04/03	09:41	268.70	258.18	82.80	602.63	0.00	-0.11	-37.50	209.40	-	0.00	5.19	0.00	0.00	-	0.00	5.09	-	-	-	-
2019/04/03	09:42	276.95	265.29	83.73	596.36	0.00	0.04	-37.50	212.53	-	0.00	0.31	0.72	2.30	-	2.16	0.00	-	-	-	-
2019/04/03	09:43	283.91	275.34	84.62	584.01	0.00	0.09	-37.50	214.48	-	0.00	10.62	0.00	0.00	-	0.00	1.76	-	-	-	-
2019/04/03	09:44	283.33	275.44	85.33	582.64	0.00	0.31	-37.50	211.04	-	0.00	3.55	0.00	8.57	-	4.50	0.00	-	-	-	-
2019/04/03	09:45	284.20	269.44	86.30	585.98	0.00	0.25	-37.50	221.26	-	0.00	2.05	0.00	0.20	-	0.16	2.75	-	-	-	-
2019/04/03	09:46	283.30	276.53	87.26	589.18	0.00	-0.07	-37.50	223.81	-	0.00	0.00	0.00	0.00	-	1.54	0.00	-	-	-	-
2019/04/03	09:47	292.12	289.57	88.01	608.47	0.00	0.24	-37.50	231.52	-	0.00	8.87	0.80	9.36	-	3.98	1.84	-	-	-	-
2019/04/03	09:48	300.49	290.79	89.27	615.41	0.00	-0.25	-37.50	237.75	-	0.00	0.00	0.00	0.00	-	0.00	4.66	-	-	-	-
2019/04/03	09:49	301.79	298.60	90.49	620.28	0.00	0.08	-37.50	241.61	-	0.00	3.09	0.00	1.13	-	2.26	0.00	-	-	-	-
2019/04/03	09:50	307.66	304.87	91.93	622.17	0.00	-0.29	-37.50	245.42	-	0.00	2.89	0.00	4.20	-	0.00	1.51	-	-	-	-
2019/04/03	09:51	315.45	310.07	93.60	627.44	0.00	0.32	-37.50	249.75	-	0.00	2.51	0.00	0.00	-	1.06	0.00	-	-	-	-
2019/04/03	09:52	317.95	312.51	94.79	624.55	0.00	0.29	-37.50	251.80	-	0.00	3.07	0.00	0.00	-	0.00	4.05	-	-	-	-
2019/04/03	09:53	324.22	319.02	95.86	630.57	0.00	-0.02	-37.50	255.84	-	0.00	0.00	0.00	0.00	-	0.00	0.00	-	-	-	-
2019/04/03	09:54	328.23	323.04	97.21	630.31	0.00	-0.05	-37.50	259.96	-	0.00	7.63	0.65	7.93	-	3.75	0.00	-	-	-	-
2019/04/03	09:55	298.34	288.81	99.87	525.93	0.00	0.25	-37.50	238.37	-	0.00	5.52	0.00	5.40	-	1.42	0.98	-	-	-	-
2019/04/03	09:56	341.03	333.22	105.81	626.55	0.00	0.14	-37.50	270.15	-	0.00	0.00	0.82	4.87	-	1.64	0.89	-	-	-	-
2019/04/03	09:57	348.84	340.03	109.73	633.49	0.00	0.32	-37.50	274.87	-	0.00	11.03	0.63	9.84	-	0.10	0.89	-	-	-	-
2019/04/03	09:58	353.77	343.94	113.17	629.79	0.00	0.48	-37.50	278.20	-	0.00	5.62	0.00	0.00	-	1.04	1.07	-	-	-	-
2019/04/03	09:59	360.15	349.68	116.96	633.11	0.00	0.36	-37.50	283.05	-	0.00	6.84	0.00	3.41	-	0.00	0.25	-	-	-	-
2019/04/03	10:00	367.36	356.65	120.37	638.01	0.00	0.50	-37.50	288.99	-	0.00	4.99	0.00	0.00	-	0.00	0.00	-	-	-	-
2019/04/03	10:01	374.89	364.05	123.94	640.09	0.00	0.10	-37.50	295.44	-	0.00	2.90	0.00	0.00	-	1.09	1.75	-	-	-	-
2019/04/03	10:02	371.60	360.17	127.06	619.11	0.00	0.27	-37.50	291.71	-	0.00	0.00	0.00	0.84	-	3.78	0.00	-	-	-	-
2019/04/03	10:03	384.55	373.70	130.43	636.34	0.00	-0.19	-37.50	304.19	-	0.00	5.50	0.00	7.41	-	0.00	2.21	-	-	-	-
2019/04/03	10:04	389.37	379.14	132.74	638.32	0.00	0.31	-37.50	309.09	-	0.00	0.00	0.00	0.29	-	1.39	0.00	-	-	-	-
2019/04/03	10:05	393.26	383.98	134.71	638.65	0.00	0.04	-37.50	313.43	-	0.00	6.80	0.00	0.00	-	1.10	3.44	-	-	-	-
2019/04/03	10:06	392.56	384.31	135.06	628.17	0.00	0.04	-37.50	312.74	-	0.00	2.80	0.12	0.00	-	0.00	2.20	-	-	-	-
2019/04/03	10:07	382.71	374.16	136.68	594.40	0.00	0.33	-37.50	305.25	-	0.00	1.11	0.00	6.15	-	6.04	0.00	-	-	-	-
2019/04/03	10:08	404.03	398.45	138.99	635.27	0.00	-0.02	-37.50	325.64	-	0.00	7.97	0.00	0.89	-	0.56	6.66	-	-	-	-
2019/04/03	10:09	412.02	408.57	141.31	647.58	0.00	0.08	-37.50	333.46	-	0.00	0.00	0.23	0.00	-	1.57	0.00	-	-	-	-
2019/04/03	10:10	416.63	415.47	142.24	648.96	0.00	0.51	-37.50	339.27	-	0.00	11.46	1.09	17.09	-	5.37	0.00	-	-	-	-
2019/04/03	10:11	418.21	418.92	142.84	644.72	0.00	-0.10	-37.50	342.22	-	0.00	0.87	0.00	0.00	-	0.00	4.62	-	-	-	-
2019/04/03	10:12	407.79	409.75	142.38	619.20	0.00	0.33	-37.50	332.87	-	0.00	2.04	0.00	0.00	-	0.66	0.93	-	-	-	-
2019/04/03	10:13	429.59	436.16	141.80	664.06	0.00	0.13	-37.50	356.57	-	0.00	4.92	0.00	3.32	-	0.00	0.00	-	-	-	-
2019/04/03	10:14	400.31	403.61	140.03	573.88	0.00	0.54	-37.50	337.77	-	0.00	8.34	0.00	1.87	-	1.00	0.83	-	-	-	-
2019/04/03	10:15	388.23	393.99	141.78	563.57	0.00	-0.08	-37.50	321.22	-	0.00	0.00	0.00	7.07	-	2.56	2.06	-	-	-	-
2019/04/03	10:16	409.66	418.08	143.86	587.23	0.00	-0.02	-37.50	350.82	-	0.00	0.00	0.00	0.00	-	0.00	0.81	-	-	-	-
2019/04/03	10:17	408.48	419.39	146.37	584.52	0.00	0.27	-37.50	346.00	-	0.00	2.65	0.00	9.33	-	6.39	0.00	-	-	-	-
2019/04/03	10:18	430.69	446.64	148.07	632.56	0.00	0.01	-37.50	362.37	-	0.00	2.18	0.00	1.74	-	0.00	5.88	-	-	-	-
2019/04/03	10:19	447.79	467.29	148.80	660.01	0.00	-0.22	-37.50	383.80	-	0.00	0.00	1.84	0.15	-	1.51	4.32	-	-	-	-
2019/04/03	10:20	448.02	469.09	146.01	662.10	0.00	0.11	-37.50	386.05	-	0.00	6.64	1.09	6.53	-	0.00	0.42	-	-	-	-
2019/04/03	10:21	403.23	419.92	141.78	571.95	0.00	0.52	-37.50	338.07	-	0.00	10.07	0.00	1.63	-	0.34	0.98	-	-	-	-
2019/04/03	10:22	430.62	451.77	143.06	623.57	0.00	0.53	-37.50	370.89	-	0.00	1.78	0.00	3.77	-	3.03	0.54	-	-	-	-
2019/04/03	10:23	324.25	330.89	141.14	396.74	0.00	0.45	-37.50	266.39	-	0.00	0.00	0.11	0.00	-	0.96	1.06	-	-	-	-
2019/04/03	10:24	378.48	393.06	144.35	508.80	0.00	0.60	-37.50	308.05	-	0.00	8.35	0.00	5.91	-	4.84	0.00	-	-	-	-
2019/04/03	10:25	395.68	409.36	148.41	521.81	0.00	-0.01	-37.50	339.87	-	0.00	2.40	0.00	5.79	-	0.00	5.73	-	-	-	-
2019/04/03	10:26	331.57	337.78	146.12	394.98	0.00	0.33	-37.50	282.68	-	0.00	0.00	0.00	0.00	-	1.21	0.38	-	-	-	-
2019/04/03	10:27	389.65	403.63	149.03	505.61	0.00	0.23	-37.50	331.00	-	0.00	9.06	0.20	12.72	-	0.00	2.37	-	-	-	-
2019/04/03	10:28	415.95	431.63	151.13	543.10	0.00	-0.27	-37.50	356.89	-	0.00	0.00	0.00	0.00	-	3.43	0.00	-	-	-	-
2019/04/03	10:29	387.65	397.11	152.48	473.92	0.00	-0.41	-37.50	338.76	-	0.00	0.00	0.00	0.00	-	1.36	3.52	-	-	-	-
2019/04/03	10:30	358.65	361.68	152.97	399.30	0.00	0.10	-37.50	325.81	-	0.00	3.48	3.61	11.66	-	2.63	0.00	-	-	-	-
2019/04/03	10:31	368.35	373.57	156.74	430.25	0.00	-0.10	-37.50	308.51	-	0.00	1.77	0.00	0.00	-	0.22	3.23	-	-	-	-
2019/04/03	10:32	477.47	497.56	161.81	637.68	0.00	-0.26	-37.50	411.23	-	0.00	1.71	0.00	0.00	-	0.64	2.54	-	-	-	-
2019/04/03	10:33	500.11	523.45	161.42	674.94	0.00	-0.20	-37.50	433.57	-	0.00	0.00	2.26	0.00	-	0.00	3.19	-	-	-	-
2019/04/03	10:34	452.91	469.99	158.69	578.78	0.00	-0.30	-37.50	396.45	-	0.00	4.96	0.00	6.94	-	4.00	0.00	-	-	-	-
2019/04/03	10:35	494.16	518.75	156.61	664.09	0.00	-0.31	-37.50	430.42	-	0.00	0.64	0.49	0.00	-	0.00	5.18	-	-	-	-
2019/04/03	10:36	397.49	409.11	152.20	466.62	0.00	0.14	-37.50	346.76	-	0.00	0.00	0.00	0.00	-	0.33	0.00	-	-	-	-
2019/04/03	10:37	410.21	427.26	150.18	512.25	0.00	-0.04	-37.50	347.46	-	0.00	9.65	0.00	8.94	-	1.76	0.00	-	-	-	-
2019/04/03	10:38	388.74	401.75	149.98	458.68	0.00	-0.24	-37.50	340.90	-	0.00	0.00	0.00	1.51	-	0.00	6.17	-	-	-	-
2019/04/03	10:39	475.69	498.18	153.99	607.94	0.00	0.20	-37.50	426.17	-	0.00	2.18	0.27	0.00	-	0.44	0.00	-	-	-	-
2019/04/03	10:40	524.18	554.02	155.14	705.95	0.00	-0.18	-37.50	461.77	-	0.00	7.00	0.00	7.04	-	0.00	0.00	-	-	-	-
2019/04/03	10:41	508.84	536.52	153.24	675.18	0.00	0.23	-37.50	447.91	-	0.00	6.36	0.00	0.00	-	0.81	0.66	-	-	-	-
2019/04/03	10:42	480.15	505.33	149.25	625.61	0.00	0.20	-37.50	421.16	-	0.00	0.00	0.00	6.48	-	2.42	1.31	-	-	-	-
2019/04/03	10:43	422.75	438.63	146.06	516.74	0.00	0.35	-37.50	366.95	-	0.00	0.00	0.00	0.00	-	0.00	0.10	-	-	-	-
2019/04/03	10:44	486.20	511.40	148.27	632.33	0.00	0.50	-37.50	421.38	-	0.00	4.54	0.00	13.69	-	5.56	0.00	-	-	-	-
2019/04/03	10:45	514.40	543.56	147.21	679.52	0.00	0.15	-37.50	454.60	-	0.00	1.29	0.00	0.00	-	0.00	2.75	-	-	-	-
2019/04/03	10:46	463.56	484.74	144.64	583.91	0.00	-0.24	-37.50	407.16	-	0.00	0.00	0.00	0.00	-	3.24	0.00	-	-	-	-
2019/04/03	10:47	520.70	550.53	146.08	688.38	0.00	0.19	-37.50	458.33	-	0.00	4.83	3.50	9.89	-	0.00	1.96	-	-	-	-
2019/04/03	10:48	487.04	512.65	143.62	626.62	0.00	0.46	-37.50	424.55	-	0.00	2.82	0.00	0.00	-	1.86	0.00	-	-	-	-
2019/04/03	10:49	471.33	493.82	142.47	594.16	0.00	0.55	-37.50	409.88	-	0.00	2.99	0.00	3.67	-	1.96	0.00	-	-	-	-
2019/04/03	10:50	452.56	471.64	142.42	555.53	0.00	-0.07	-37.50	397.56	-	0.00	0.00	0.00	0.00	-	0.00	0.27	-	-	-	-
2019/04/03	10:51	522.84	549.82	146.34	666.08	0.00	0.06	-37.50	467.16	-	0.00	0.00	1.54	6.98	-	5.20	0.00	-	-	-	-
2019/04/03	10:52	528.94	557.51	148.21	681.28	0.00	0.38	-37.50	458.17	-	0.00	6.28	0.00	0.06	-	0.00	3.96	-	-	-	-
2019/04/03	10:53	553.70	584.57	151.53	718.89	0.00	0.39	-37.50	485.05	-	0.00	0.00	0.00	0.00	-	0.62	0.00	-	-	-	-
2019/04/03	10:54	573.47	607.38	153.50	743.32	0.00	0.05	-37.50	506.98	-	0.00	4.63	1.44	13.46	-	5.20	1.21	-	-	-	-
2019/04/03	10:55	577.90	612.41	155.50	741.46	0.00	-0.13	-37.50	513.17	-	0.00	0.00	0.00	0.00	-	0.00	3.21	-	-	-	-
2019/04/03	10:56	587.34	624.13	157.09	750.84	0.00	0.20	-37.50	520.15	-	0.00	3.40	0.00	0.00	-	0.00	0.04	-	-	-	-
